Record_Number,Year,Player_ID,Scouting,Screen_Passes,Short_Passes,Medium_Passes,Long_Passes,Deep_Passes,Third_Down,Run_Frequency,Future_1,Accuracy,Timing,Sense_Rush,Read_Defense,Two-Minute_Offense,Future_2,Future_3,Future_4,Future_5,Future_6,Speed,Power_Inside,Third-Down_Runs,Hole_Recognition,Elusiveness,Speed_Outside,Blitz_Pickup,Avoid_Drops,Get_Downfield,Route_Running,Third-Down_Receiving,Big_Play_Receiving,Courage,Adjust_to_Ball,Punt_Returns,Kick_Returns,Future_7,Run_Blocking,Pass_Blocking,Blocking_Strength,Punting_Power,Hang_Time,Directional_Punting,Kickoff_Distance,Kickoff_Hang_Time,Kicking_Accuracy,Kicking_Power,Run_Defense,Pass_Rush_Technique,Man-to-Man_Defense,Zone_Defense,Bump-and-Run_Defense,Pass_Rush_Strength,Play_Diagnosis,Punishing_Hitter,Intercepting,Endurance,Special_Teams,Long_Snapping,Kick_Holding,Current_Overall,Future_Overall
6117,2065,33144,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,49,47,20,37,0,17,66,0,23,32,0,0,55,55
6139,2065,33147,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,57,76,58,72,58,84,47,0,58,56,0,0,49,49
6140,2065,33147,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,83,64,74,53,67,60,44,0,76,40,0,0,54,54
6162,2065,33172,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,24,53,57,0,73,58,44,7,52,0,0,46,46
6163,2065,33172,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,18,47,49,0,68,52,40,7,52,0,0,41,41
6185,2065,33176,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,23,37,68,0,10,60,32,37,58,0,0,36,36
6186,2065,33176,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,23,22,50,0,0,49,16,25,58,0,0,24,24
6208,2065,33178,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,51,16,63,0,0,68,0,37,77,0,0,36,36
6209,2065,33178,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,48,3,62,0,0,57,0,36,77,0,0,32,32
6231,2065,33198,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,53,10,91,0,82,63,85,92,97,0,0,61,61
6232,2065,33198,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,58,8,62,0,60,42,56,68,71,0,0,50,50
6254,2065,33199,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,41,39,52,0,40,23,30,17,26,0,0,33,33
6255,2065,33199,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,34,28,49,0,23,17,23,3,26,0,0,27,27
6277,2065,33202,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,0,68,44,34,0,44,9,32,28,40,0,0,44,44
6278,2065,33202,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,42,0,60,41,30,0,40,4,28,22,40,0,0,39,39
6300,2065,33231,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,78,62,20,0,42,65,2,31,69,0,0,42,42
6301,2065,33231,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,78,59,20,0,42,63,2,26,69,0,0,41,41
6323,2065,33235,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,11,4,9,0,28,1,15,28,19,0,0,26,26
6324,2065,33235,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,4,4,0,0,24,1,15,28,19,0,0,21,21
6346,2065,33237,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,100,100,67,0,100,91,100,100,64,0,0,80,80
6347,2065,33237,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,100,100,66,0,100,92,100,99,64,0,0,80,80
6369,2065,33240,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,100,0,28,100,68,0,90,54,72,55,36,0,0,76,76
6370,2065,33240,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,100,0,29,93,64,0,90,48,72,40,37,0,0,74,74
6392,2065,33242,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,44,0,75,0,15,53,8,45,20,0,0,40,40
6393,2065,33242,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,39,0,68,0,11,51,8,42,20,0,0,36,36
6415,2065,33249,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,44,48,67,0,3,47,41,46,39,0,0,37,37
6416,2065,33249,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,41,46,78,0,2,35,23,30,31,0,0,35,35
6438,2065,33252,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,74,26,0,75,49,25,26,27,0,0,48,48
6439,2065,33252,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,55,23,0,52,40,12,13,16,0,0,35,35
6461,2065,33271,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,25,9,40,0,41,31,2,17,19,0,0,39,39
6462,2065,33271,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,18,12,52,0,26,26,3,23,26,0,0,32,32
6484,2065,33277,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,49,0,100,20,86,0,76,42,88,100,100,0,0,65,65
6485,2065,33277,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,62,0,66,3,100,0,96,50,69,77,74,0,0,64,64
6507,2065,33283,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,37,22,23,0,12,21,26,3,52,0,0,34,34
6508,2065,33283,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,44,13,32,0,9,23,17,4,38,0,0,40,40
6530,2065,33284,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,42,100,32,0,40,90,66,100,100,0,0,68,68
6531,2065,33284,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,34,95,32,0,20,72,51,95,100,0,0,62,62
6553,2065,33309,Pre-Camp,74,64,26,22,64,48,39,0,50,50,22,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,44,44
6554,2065,33309,Exhibition,74,63,26,24,64,50,38,0,49,51,24,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,43,43
6576,2065,33313,Pre-Camp,45,64,28,59,100,56,2,0,40,29,48,70,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,47,47
6577,2065,33313,Exhibition,37,48,38,76,72,39,0,0,27,14,50,48,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,43,43
6599,2065,33318,Pre-Camp,94,62,60,53,42,24,90,0,100,34,50,100,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,71,71
6600,2065,33318,Exhibition,88,59,55,49,40,24,83,0,100,34,50,100,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,69,69
6622,2065,33339,Pre-Camp,75,100,30,82,63,12,99,0,68,52,100,77,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,61,61
6623,2065,33339,Exhibition,92,81,31,100,98,8,84,0,100,41,92,96,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,72,72
6645,2065,33344,Pre-Camp,45,49,70,11,4,12,26,0,37,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,31,31
6646,2065,33344,Exhibition,57,66,86,16,5,21,27,0,48,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,41,41
6668,2065,33361,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,78,13,53,41,37,0,13,24,37,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,20,0,0,41,41
6669,2065,33361,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,57,12,35,37,28,0,0,9,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,20,0,0,27,27
6691,2065,33390,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,35,82,90,6,27,0,61,23,72,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,0,0,47,47
6692,2065,33390,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21,69,86,6,15,0,52,0,64,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,38,38
6714,2065,33410,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,49,0,8,46,58,76,50,26,81,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25,0,0,33,33
6715,2065,33410,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,41,0,8,37,49,63,51,24,74,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,0,0,29,29
6737,2065,33412,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,37,0,0,76,39,0,28,22,0,0,0,0,0,0,62,33,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,38,38
6738,2065,33412,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,36,0,0,77,38,0,28,22,0,0,0,0,0,0,63,35,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,38,38
6760,2065,33436,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,42,15,0,0,48,68,0,68,52,0,0,0,0,0,0,61,68,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,74,0,0,52,52
6761,2065,33436,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,37,5,0,0,48,55,0,54,46,0,0,0,0,0,0,48,50,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,0,0,42,42
6783,2065,33451,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,48,44,18,10,74,28,0,0,0,49,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,73,0,0,31,31
6784,2065,33451,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,43,36,0,0,59,26,0,0,0,45,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,73,0,0,23,23
6806,2065,33458,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,42,36,90,73,49,70,0,0,0,44,53,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,47,47
6807,2065,33458,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,43,36,90,72,50,69,0,0,0,44,52,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,47,47
6829,2065,33464,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,59,17,0,39,14,77,0,0,0,45,38,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,73,0,0,35,35
6830,2065,33464,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,52,13,0,35,13,74,0,0,0,41,34,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,73,0,0,32,32
6852,2065,33466,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,42,20,53,61,42,95,0,0,0,60,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,65,0,0,42,42
6853,2065,33466,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,42,21,51,60,43,92,0,0,0,60,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,65,0,0,41,41
6875,2065,33468,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,36,58,37,0,10,13,0,0,0,25,58,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,32,0,0,39,39
6876,2065,33468,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,37,59,37,0,12,13,0,0,0,25,56,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,0,0,39,39
6898,2065,33471,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,73,68,66,29,89,58,0,0,0,46,55,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,56,0,0,52,52
6899,2065,33471,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,72,68,67,29,91,58,0,0,0,47,54,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,56,0,0,52,52
6921,2065,33474,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,41,31,42,33,88,0,0,0,44,60,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,70,0,0,42,42
6922,2065,33474,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,19,40,32,42,33,88,0,0,0,43,62,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,70,0,0,42,42
6944,2065,33480,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,9,85,58,4,82,58,0,0,0,75,81,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,80,0,0,60,60
6945,2065,33480,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,86,52,4,73,56,0,0,0,75,67,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,80,0,0,56,56
6967,2065,33484,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,100,47,68,78,23,44,0,0,0,10,100,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,96,0,0,60,60
6968,2065,33484,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,100,39,67,75,19,38,0,0,0,9,100,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,96,0,0,57,57
6990,2065,33490,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,34,51,44,14,7,77,0,0,0,63,56,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,37,37
6991,2065,33490,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,34,50,42,12,7,62,0,0,0,48,44,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,31,31
7013,2065,33499,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,62,86,88,53,100,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,67,67
7014,2065,33499,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,77,100,85,51,66,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,69,69
7036,2065,33504,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,100,66,46,77,71,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,100,0,0,66,66
7037,2065,33504,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,51,64,81,100,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,72,0,0,64,64
7059,2065,33512,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,48,0,37,71,42,100,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,0,42,42
7060,2065,33512,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,36,0,28,60,37,98,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,36,36
7082,2065,33519,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,48,6,21,2,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,55,0,0,24,24
7083,2065,33519,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,39,0,4,2,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,0,0,16,16
7105,2065,33527,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,72,47,40,60,53,61,78,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,68,0,0,56,56
7106,2065,33527,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,56,36,63,45,36,77,55,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,94,0,0,51,51
7128,2065,33531,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,68,52,6,22,52,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,54,0,0,42,42
7129,2065,33531,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,60,50,4,21,47,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,54,0,0,38,38
7151,2065,33537,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,72,66,48,92,66,58,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,100,0,0,67,67
7152,2065,33537,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,72,65,44,88,62,57,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,100,0,0,65,65
7174,2065,33538,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,42,37,41,73,36,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,21,0,0,42,42
7175,2065,33538,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,58,13,54,62,47,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,35,0,0,36,36
7197,2065,33542,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,34,90,3,56,40,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,80,0,0,51,51
7198,2065,33542,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,27,90,4,73,46,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,100,0,0,57,57
7220,2065,33555,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,96,24,37,66,56,79,35,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,42,0,0,49,49
7221,2065,33555,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,95,21,20,66,51,67,31,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,42,0,0,44,44
7243,2065,33558,Pre-Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,61,62,44,42,6,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,6,0,0,48,48
7244,2065,33558,Exhibition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,75,46,64,47,4,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,8,0,0,48,48
