Stage,Year,Player_ID,Transaction,Team,Position_Group,Money,Years/Original_Position,Original_Team/Destination_Position/Misc.
FA Stage 1,2066,38333,signed a renegotiated contract,16,QB,473,2,0
FA Stage 1,2066,38653,signed a renegotiated contract,16,G,1069,3,0
FA Stage 1,2066,37943,signed a renegotiated contract,17,K,3136,4,0
FA Stage 1,2066,38010,signed a renegotiated contract,17,DE,10248,4,0
FA Stage 1,2066,36073,signed a renegotiated contract,17,WR,7359,4,0
FA Stage 1,2066,39067,signed a renegotiated contract,17,CB,3762,3,0
FA Stage 1,2066,34727,signed a renegotiated contract,17,DE,1810,3,0
FA Stage 1,2066,35094,signed a renegotiated contract,17,RB,2614,3,0
FA Stage 1,2066,34054,signed a renegotiated contract,17,CB,1200,2,0
FA Stage 1,2066,38836,signed a renegotiated contract,17,DE,1189,2,0
FA Stage 1,2066,39121,signed a renegotiated contract,17,S,756,2,0
FA Stage 1,2066,37394,signed a renegotiated contract,17,CB,1181,2,0
FA Stage 1,2066,38451,signed a renegotiated contract,17,FB,605,4,0
FA Stage 1,2066,39025,signed a renegotiated contract,17,OLB,473,2,0
FA Stage 1,2066,37771,signed a renegotiated contract,17,C,459,2,0
FA Stage 1,2066,34186,signed a renegotiated contract,18,QB,14696,5,0
FA Stage 1,2066,38034,signed a renegotiated contract,18,DE,6024,5,0
FA Stage 1,2066,36072,signed a renegotiated contract,18,WR,11562,4,0
FA Stage 1,2066,38895,signed a renegotiated contract,18,DT,960,2,0
FA Stage 1,2066,38876,signed a renegotiated contract,18,DT,4743,4,0
FA Stage 1,2066,33640,signed a renegotiated contract,18,G,2655,3,0
FA Stage 1,2066,35415,signed a renegotiated contract,18,T,2990,3,0
FA Stage 1,2066,34613,signed a renegotiated contract,18,P,1306,3,0
FA Stage 1,2066,38690,signed a renegotiated contract,18,G,2640,4,0
FA Stage 1,2066,31070,signed a renegotiated contract,18,C,1699,2,0
FA Stage 1,2066,32809,signed a renegotiated contract,18,G,1089,2,0
FA Stage 1,2066,33412,signed a renegotiated contract,18,FB,531,2,0
FA Stage 1,2066,36641,signed a renegotiated contract,18,QB,459,2,0
FA Stage 1,2066,38807,signed a renegotiated contract,18,K,527,4,0
FA Stage 1,2066,38549,signed a renegotiated contract,18,WR,524,2,0
FA Stage 1,2066,33339,signed a renegotiated contract,19,QB,15363,4,0
FA Stage 1,2066,34927,signed a renegotiated contract,19,CB,4386,3,0
FA Stage 1,2066,36879,signed a renegotiated contract,19,WR,6770,5,0
FA Stage 1,2066,31895,signed a renegotiated contract,19,C,5168,3,0
FA Stage 1,2066,34752,signed a renegotiated contract,19,DT,4511,3,0
FA Stage 1,2066,35499,signed a renegotiated contract,19,DE,4995,3,0
FA Stage 1,2066,34839,signed a renegotiated contract,19,OLB,5071,3,0
FA Stage 1,2066,33277,signed a renegotiated contract,19,S,3361,3,0
FA Stage 1,2066,36339,signed a renegotiated contract,19,DE,4165,3,0
FA Stage 1,2066,35696,signed a renegotiated contract,19,CB,4914,4,0
FA Stage 1,2066,35829,signed a renegotiated contract,19,QB,496,2,0
FA Stage 1,2066,33864,signed a renegotiated contract,20,DE,4769,3,0
FA Stage 1,2066,33038,signed a renegotiated contract,20,DT,4755,2,0
FA Stage 1,2066,38924,signed a renegotiated contract,20,DT,3045,4,0
FA Stage 1,2066,39472,signed a renegotiated contract,20,C,916,3,0
FA Stage 1,2066,36582,signed a renegotiated contract,20,S,1979,2,0
FA Stage 1,2066,36223,signed a renegotiated contract,20,T,1161,2,0
FA Stage 1,2066,38867,signed a renegotiated contract,20,DT,1216,2,0
FA Stage 1,2066,39138,signed a renegotiated contract,20,S,872,2,0
FA Stage 1,2066,35958,signed a renegotiated contract,20,FB,466,2,0
FA Stage 1,2066,38565,signed a renegotiated contract,20,WR,473,2,0
FA Stage 1,2066,36057,signed a renegotiated contract,21,WR,11998,4,0
FA Stage 1,2066,36293,signed a renegotiated contract,21,DE,3396,3,0
FA Stage 1,2066,38757,signed a renegotiated contract,21,T,658,2,0
FA Stage 1,2066,39000,signed a renegotiated contract,21,OLB,997,3,0
FA Stage 1,2066,38927,signed a renegotiated contract,21,ILB,1069,3,0
FA Stage 1,2066,38661,signed a renegotiated contract,21,G,1069,3,0
FA Stage 1,2066,34294,signed a renegotiated contract,21,FB,609,3,0
FA Stage 1,2066,36896,signed a renegotiated contract,21,WR,518,2,0
FA Stage 1,2066,37065,signed a renegotiated contract,22,T,3224,3,0
FA Stage 1,2066,33627,signed a renegotiated contract,22,G,3986,3,0
FA Stage 1,2066,38238,signed a renegotiated contract,22,CB,4579,3,0
FA Stage 1,2066,32466,signed a renegotiated contract,22,QB,7827,2,0
FA Stage 1,2066,36990,signed a renegotiated contract,22,G,3114,3,0
FA Stage 1,2066,38833,signed a renegotiated contract,22,DE,3906,3,0
FA Stage 1,2066,38948,signed a renegotiated contract,22,OLB,3159,4,0
FA Stage 1,2066,31066,signed a renegotiated contract,22,C,3337,2,0
FA Stage 1,2066,37576,signed a renegotiated contract,22,RB,957,2,0
FA Stage 1,2066,39154,signed a renegotiated contract,22,S,844,2,0
FA Stage 1,2066,33048,signed a renegotiated contract,22,ILB,894,2,0
FA Stage 1,2066,35812,signed a renegotiated contract,22,QB,511,2,0
FA Stage 1,2066,38510,signed a renegotiated contract,22,TE,814,2,0
FA Stage 1,2066,32751,signed a renegotiated contract,22,C,499,2,0
FA Stage 1,2066,38894,signed a renegotiated contract,23,DT,4147,3,0
FA Stage 1,2066,37336,signed a renegotiated contract,23,CB,3614,4,0
FA Stage 1,2066,32013,signed a renegotiated contract,23,T,3975,2,0
FA Stage 1,2066,38530,signed a renegotiated contract,23,WR,3177,3,0
FA Stage 1,2066,35121,signed a renegotiated contract,23,FB,668,3,0
FA Stage 1,2066,38797,signed a renegotiated contract,23,K,1350,4,0
FA Stage 1,2066,35448,signed a renegotiated contract,23,P,957,2,0
FA Stage 1,2066,39113,signed a renegotiated contract,23,S,842,2,0
FA Stage 1,2066,38516,signed a renegotiated contract,24,WR,9829,4,0
FA Stage 1,2066,35009,signed a renegotiated contract,24,QB,13711,5,0
FA Stage 1,2066,33796,signed a renegotiated contract,24,DE,3542,3,0
FA Stage 1,2066,36372,signed a renegotiated contract,24,DT,4274,4,0
FA Stage 1,2066,31223,signed a renegotiated contract,24,K,1804,3,0
FA Stage 1,2066,38665,signed a renegotiated contract,24,G,2123,4,0
FA Stage 1,2066,37539,signed a renegotiated contract,24,RB,954,2,0
FA Stage 1,2066,37443,signed a renegotiated contract,24,S,962,2,0
FA Stage 1,2066,37585,signed a renegotiated contract,24,FB,582,3,0
FA Stage 1,2066,39096,signed a renegotiated contract,24,CB,2703,3,0
FA Stage 1,2066,35511,signed a renegotiated contract,24,DE,1221,2,0
FA Stage 1,2066,30816,signed a renegotiated contract,24,QB,595,2,0
FA Stage 1,2066,37774,signed a renegotiated contract,24,C,441,2,0
FA Stage 1,2066,38209,signed a renegotiated contract,25,CB,6585,4,0
FA Stage 1,2066,36208,signed a renegotiated contract,25,T,7746,3,0
FA Stage 1,2066,32439,signed a renegotiated contract,25,QB,11054,3,0
FA Stage 1,2066,35376,signed a renegotiated contract,25,T,4103,3,0
FA Stage 1,2066,34317,signed a renegotiated contract,25,TE,6408,3,0
FA Stage 1,2066,31825,signed a renegotiated contract,25,WR,3400,3,0
FA Stage 1,2066,37325,signed a renegotiated contract,25,OLB,3553,3,0
FA Stage 1,2066,38250,signed a renegotiated contract,25,S,2784,3,0
FA Stage 1,2066,39620,signed a renegotiated contract,25,P,718,2,0
FA Stage 1,2066,37044,signed a renegotiated contract,25,T,1177,2,0
FA Stage 1,2066,39872,signed a renegotiated contract,25,CB,461,3,0
FA Stage 1,2066,39474,signed a renegotiated contract,25,C,384,2,0
FA Stage 1,2066,36413,signed a renegotiated contract,26,ILB,8593,4,0
FA Stage 1,2066,35875,signed a renegotiated contract,26,RB,4726,3,0
FA Stage 1,2066,38754,signed a renegotiated contract,26,T,3627,5,0
FA Stage 1,2066,32921,signed a renegotiated contract,26,K,1677,3,0
FA Stage 1,2066,32164,signed a renegotiated contract,26,DT,2552,3,0
FA Stage 1,2066,33589,signed a renegotiated contract,26,C,3055,3,0
FA Stage 1,2066,32345,signed a renegotiated contract,26,CB,2087,2,0
FA Stage 1,2066,37015,signed a renegotiated contract,26,T,4571,3,0
FA Stage 1,2066,38344,signed a renegotiated contract,26,QB,431,2,0
FA Stage 1,2066,36195,signed a renegotiated contract,27,T,3389,3,0
FA Stage 1,2066,35316,signed a renegotiated contract,27,G,3881,4,0
FA Stage 1,2066,39089,signed a renegotiated contract,27,CB,2296,3,0
FA Stage 1,2066,38961,signed a renegotiated contract,27,ILB,2264,4,0
FA Stage 1,2066,39012,signed a renegotiated contract,27,OLB,911,3,0
FA Stage 1,2066,35394,signed a renegotiated contract,27,T,1106,2,0
FA Stage 1,2066,38443,signed a renegotiated contract,27,FB,605,4,0
FA Stage 1,2066,35264,signed a renegotiated contract,27,WR,1622,3,0
FA Stage 1,2066,36238,signed a renegotiated contract,28,T,4625,3,0
FA Stage 1,2066,39040,signed a renegotiated contract,28,CB,3771,5,0
FA Stage 1,2066,38580,signed a renegotiated contract,28,WR,5283,4,0
FA Stage 1,2066,36605,signed a renegotiated contract,28,S,2802,3,0
FA Stage 1,2066,38834,signed a renegotiated contract,28,DE,2283,3,0
FA Stage 1,2066,38383,signed a renegotiated contract,28,RB,1069,3,0
FA Stage 1,2066,38015,signed a renegotiated contract,28,DT,2341,4,0
FA Stage 1,2066,38851,signed a renegotiated contract,28,DE,1188,2,0
FA Stage 1,2066,39028,signed a renegotiated contract,28,OLB,896,3,0
FA Stage 1,2066,36149,signed a renegotiated contract,28,G,488,2,0
FA Stage 1,2066,38835,signed a renegotiated contract,29,DE,6179,4,0
FA Stage 1,2066,35385,signed a renegotiated contract,29,T,4808,4,0
FA Stage 1,2066,32114,signed a renegotiated contract,29,DE,4252,2,0
FA Stage 1,2066,36917,signed a renegotiated contract,29,C,3275,5,0
FA Stage 1,2066,38928,signed a renegotiated contract,29,ILB,3180,4,0
FA Stage 1,2066,38339,signed a renegotiated contract,29,QB,572,2,0
FA Stage 1,2066,39065,signed a renegotiated contract,29,CB,3528,3,0
FA Stage 1,2066,38676,signed a renegotiated contract,29,G,3534,4,0
FA Stage 1,2066,32072,signed a renegotiated contract,29,K,1499,2,0
FA Stage 1,2066,39921,signed a renegotiated contract,29,CB,1776,3,0
FA Stage 1,2066,36092,signed a renegotiated contract,29,C,1233,3,0
FA Stage 1,2066,38440,signed a renegotiated contract,29,FB,500,3,0
FA Stage 1,2066,38378,signed a renegotiated contract,29,RB,1055,3,0
FA Stage 1,2066,28285,signed a renegotiated contract,30,QB,7410,3,0
FA Stage 1,2066,36528,signed a renegotiated contract,30,CB,5359,4,0
FA Stage 1,2066,37834,signed a renegotiated contract,30,G,2825,4,0
FA Stage 1,2066,33018,signed a renegotiated contract,30,DT,4314,3,0
FA Stage 1,2066,34955,signed a renegotiated contract,30,S,3602,3,0
FA Stage 1,2066,33680,signed a renegotiated contract,30,G,2706,3,0
FA Stage 1,2066,38813,signed a renegotiated contract,30,DE,2439,5,0
FA Stage 1,2066,37880,signed a renegotiated contract,30,T,3475,4,0
FA Stage 1,2066,38351,signed a renegotiated contract,30,QB,928,3,0
FA Stage 1,2066,38841,signed a renegotiated contract,31,DE,4373,3,0
FA Stage 1,2066,38870,signed a renegotiated contract,31,DT,5005,4,0
FA Stage 1,2066,37359,signed a renegotiated contract,31,CB,3334,4,0
FA Stage 1,2066,31219,signed a renegotiated contract,31,K,1613,2,0
FA Stage 1,2066,38925,signed a renegotiated contract,31,ILB,3307,4,0
FA Stage 1,2066,37561,signed a renegotiated contract,31,RB,982,2,0
FA Stage 1,2066,32664,signed a renegotiated contract,31,WR,2836,2,0
FA Stage 1,2066,36220,signed a renegotiated contract,31,T,2293,3,0
FA Stage 1,2066,38248,signed a renegotiated contract,31,S,831,2,0
FA Stage 1,2066,34747,signed a renegotiated contract,31,DT,1536,3,0
FA Stage 1,2066,36036,signed a renegotiated contract,31,WR,4212,4,0
FA Stage 1,2066,38873,signed a renegotiated contract,31,DT,1097,3,0
FA Stage 1,2066,37262,signed a renegotiated contract,31,OLB,494,2,0
FA Stage 1,2066,38600,signed a renegotiated contract,31,C,473,2,0
FA Stage 1,2066,38572,signed a renegotiated contract,31,WR,473,2,0
FA Stage 1,2066,36139,signed a renegotiated contract,10,G,6242,4,0
FA Stage 1,2066,39627,signed a renegotiated contract,10,K,2220,3,0
FA Stage 2,2066,32462,signed as a free agent,27,QB,3180,3,99
FA Stage 2,2066,32462,turned down a contract offer,4,QB,3010,3,0
FA Stage 2,2066,32462,turned down a contract offer,21,QB,2834,3,0
FA Stage 2,2066,34195,signed as a free agent,2,QB,2987,3,99
FA Stage 2,2066,34195,turned down a contract offer,4,QB,2530,3,0
FA Stage 2,2066,34195,turned down a contract offer,15,QB,2530,3,0
FA Stage 2,2066,34195,turned down a contract offer,21,QB,2687,3,0
FA Stage 2,2066,34728,signed as a free agent,22,DT,1390,2,99
FA Stage 2,2066,34728,turned down a contract offer,4,DT,1233,2,0
FA Stage 2,2066,34728,turned down a contract offer,13,DT,1365,2,0
FA Stage 2,2066,34728,turned down a contract offer,24,DT,1337,2,0
FA Stage 2,2066,34728,turned down a contract offer,26,DT,1157,2,0
FA Stage 2,2066,35546,signed as a free agent,26,DT,2046,3,99
FA Stage 2,2066,35546,turned down a contract offer,4,DT,1623,3,0
FA Stage 2,2066,35546,turned down a contract offer,13,DT,1987,3,0
FA Stage 2,2066,35546,turned down a contract offer,24,DT,2259,3,0
FA Stage 2,2066,36209,signed as a free agent,13,T,5950,4,99
FA Stage 2,2066,36209,turned down a contract offer,4,T,5139,4,0
FA Stage 2,2066,36209,turned down a contract offer,5,T,6534,4,0
FA Stage 2,2066,36209,turned down a contract offer,8,T,7082,4,0
FA Stage 2,2066,36209,turned down a contract offer,16,T,6740,4,0
FA Stage 2,2066,36735,signed as a free agent,24,RB,10085,4,99
FA Stage 2,2066,36735,turned down a contract offer,5,RB,15450,5,0
FA Stage 2,2066,36735,turned down a contract offer,12,RB,8167,4,0
FA Stage 2,2066,36735,turned down a contract offer,16,RB,8921,4,0
FA Stage 2,2066,36735,turned down a contract offer,22,RB,9478,4,0
FA Stage 2,2066,36735,turned down a contract offer,28,RB,11576,4,0
FA Stage 2,2066,36744,signed as an unrestricted free agent,28,RB,15554,4,31
FA Stage 2,2066,36744,turned down a contract offer,5,RB,12053,4,0
FA Stage 2,2066,36744,turned down a contract offer,12,RB,17365,5,0
FA Stage 2,2066,36744,turned down a contract offer,16,RB,11428,4,0
FA Stage 2,2066,37200,signed as a free agent,13,DT,1699,3,99
FA Stage 2,2066,37200,turned down a contract offer,24,DT,1744,3,0
FA Stage 2,2066,38035,signed as an unrestricted free agent,4,DT,10277,5,26
FA Stage 2,2066,38035,turned down a contract offer,24,DT,8879,5,0
FA Stage 2,2066,33537,signed a renegotiated contract,10,WR,4972,3,0
FA Stage 2,2066,37016,received in trade,30,T,0,0,10
FA Stage 3,2066,40712,signed to a new contract,0,OLB,1117,3,0
FA Stage 3,2066,40468,signed to a new contract,1,P,396,2,0
FA Stage 3,2066,38182,re-signed as an unrestricted free agent,2,CB,999,2,0
FA Stage 3,2066,38831,signed to a new contract,2,DE,947,2,0
FA Stage 3,2066,37521,re-signed as an unrestricted free agent,2,QB,207,1,0
FA Stage 3,2066,38718,signed to a new contract,4,T,501,2,0
FA Stage 3,2066,39068,signed to a new contract,5,CB,920,2,0
FA Stage 3,2066,38748,signed to a new contract,8,T,610,3,0
FA Stage 3,2066,38241,re-signed as an unrestricted free agent,8,CB,1084,2,0
FA Stage 3,2066,40292,signed to a new contract,10,C,169,1,0
FA Stage 3,2066,40161,signed to a new contract,13,TE,161,1,0
FA Stage 3,2066,40631,signed to a new contract,13,ILB,161,1,0
FA Stage 3,2066,37809,re-signed as an unrestricted free agent,15,G,222,1,0
FA Stage 3,2066,38156,re-signed as an unrestricted free agent,16,OLB,7895,4,0
FA Stage 3,2066,40479,signed to a new contract,17,K,155,1,0
FA Stage 3,2066,40090,signed to a new contract,18,RB,958,3,0
FA Stage 3,2066,39055,signed to a new contract,18,CB,1693,3,0
FA Stage 3,2066,39780,signed to a new contract,18,ILB,1557,3,0
FA Stage 3,2066,40555,signed to a new contract,20,DE,329,2,0
FA Stage 3,2066,40053,signed to a new contract,21,QB,363,2,0
FA Stage 3,2066,39078,signed to a new contract,22,CB,852,2,0
FA Stage 3,2066,40173,signed to a new contract,24,TE,906,3,0
FA Stage 3,2066,38780,signed to a new contract,26,P,2581,4,0
FA Stage 3,2066,38223,re-signed as an unrestricted free agent,27,CB,534,2,0
FA Stage 3,2066,40762,signed to a new contract,29,CB,193,1,0
FA Stage 3,2066,38940,signed to a new contract,29,ILB,409,2,0
FA Stage 3,2066,40463,signed to a new contract,31,P,353,2,0
FA Stage 3,2066,34598,signed as a free agent,14,T,1153,2,99
FA Stage 3,2066,34598,turned down a contract offer,5,T,1056,2,0
FA Stage 3,2066,34598,turned down a contract offer,8,T,1064,2,0
FA Stage 3,2066,34598,turned down a contract offer,16,T,969,2,0
FA Stage 3,2066,34598,turned down a contract offer,24,T,1013,2,0
FA Stage 3,2066,35917,signed as a free agent,5,RB,2050,3,99
FA Stage 3,2066,35917,turned down a contract offer,1,RB,1922,3,0
FA Stage 3,2066,35917,turned down a contract offer,14,RB,2166,3,0
FA Stage 3,2066,37160,signed as a free agent,24,DT,2028,3,99
FA Stage 3,2066,37955,signed as an unrestricted free agent,0,DE,2070,3,19
FA Stage 3,2066,37955,turned down a contract offer,5,DE,1915,3,0
FA Stage 3,2066,37955,turned down a contract offer,13,DE,1582,3,0
FA Stage 3,2066,37955,turned down a contract offer,22,DE,2037,3,0
FA Stage 3,2066,37955,turned down a contract offer,26,DE,2156,3,0
FA Stage 3,2066,38161,signed as an unrestricted free agent,10,OLB,14528,4,11
FA Stage 3,2066,38161,turned down a contract offer,5,OLB,11525,4,0
FA Stage 3,2066,38161,turned down a contract offer,16,OLB,13765,4,0
FA Stage 3,2066,38161,turned down a contract offer,26,OLB,13501,4,0
FA Stage 3,2066,38161,changed primary position,10,ILB,0,SLB,SILB
FA Stage 3,2066,32165,signed a renegotiated contract,10,DT,3252,2,0
FA Stage 4,2066,33793,signed as a free agent,26,DE,1941,3,99
FA Stage 4,2066,33793,turned down a contract offer,13,DE,1870,3,0
FA Stage 4,2066,33793,turned down a contract offer,18,DE,2047,3,0
FA Stage 4,2066,33793,turned down a contract offer,22,DE,1846,3,0
FA Stage 4,2066,33793,turned down a contract offer,29,DE,1901,3,0
FA Stage 4,2066,34692,signed as a free agent,2,DT,1799,3,99
FA Stage 4,2066,34692,turned down a contract offer,4,DT,1676,3,0
FA Stage 4,2066,34692,turned down a contract offer,6,DT,1661,3,0
FA Stage 4,2066,34692,turned down a contract offer,7,DT,1877,3,0
FA Stage 4,2066,34692,turned down a contract offer,14,DT,1569,3,0
FA Stage 4,2066,34692,turned down a contract offer,21,DT,1651,3,0
FA Stage 4,2066,34732,signed as a free agent,24,DT,1870,3,99
FA Stage 4,2066,34732,turned down a contract offer,4,DT,1624,3,0
FA Stage 4,2066,34732,turned down a contract offer,21,DT,1834,3,0
FA Stage 4,2066,34732,turned down a contract offer,22,DT,1706,3,0
FA Stage 4,2066,34732,turned down a contract offer,27,DT,1655,3,0
FA Stage 4,2066,34897,signed as an unrestricted free agent,0,CB,4346,3,2
FA Stage 4,2066,34897,turned down a contract offer,1,CB,4121,3,0
FA Stage 4,2066,34897,turned down a contract offer,6,CB,4006,3,0
FA Stage 4,2066,35083,signed as a free agent,20,RB,1870,3,99
FA Stage 4,2066,35083,turned down a contract offer,1,RB,1583,3,0
FA Stage 4,2066,35083,turned down a contract offer,6,RB,1593,3,0
FA Stage 4,2066,35083,turned down a contract offer,14,RB,1651,3,0
FA Stage 4,2066,35527,signed as a free agent,22,DE,1283,2,99
FA Stage 4,2066,35563,signed as a free agent,21,DT,1783,3,99
FA Stage 4,2066,35563,turned down a contract offer,22,DT,1885,3,0
FA Stage 4,2066,35563,turned down a contract offer,27,DT,1677,3,0
FA Stage 4,2066,36371,signed as a free agent,27,DT,1857,3,99
FA Stage 4,2066,36371,turned down a contract offer,0,DT,1669,3,0
FA Stage 4,2066,36371,turned down a contract offer,3,DT,1691,3,0
FA Stage 4,2066,36371,turned down a contract offer,4,DT,1628,3,0
FA Stage 4,2066,36371,turned down a contract offer,17,DT,1586,3,0
FA Stage 4,2066,37859,signed as an unrestricted free agent,15,T,2460,3,19
FA Stage 4,2066,37859,turned down a contract offer,8,T,2254,3,0
FA Stage 4,2066,37859,turned down a contract offer,9,T,2290,3,0
FA Stage 4,2066,37859,turned down a contract offer,12,T,2090,3,0
FA Stage 4,2066,37859,turned down a contract offer,14,T,2032,3,0
FA Stage 4,2066,37859,turned down a contract offer,16,T,2300,3,0
FA Stage 4,2066,37859,turned down a contract offer,22,T,2021,3,0
FA Stage 4,2066,37902,signed as an unrestricted free agent,8,T,1894,3,24
FA Stage 4,2066,37902,turned down a contract offer,14,T,2043,3,0
FA Stage 4,2066,37902,turned down a contract offer,16,T,1691,3,0
FA Stage 4,2066,37999,re-signed as an unrestricted free agent,15,DE,2071,3,15
FA Stage 4,2066,38933,signed as a free agent,5,ILB,1883,3,99
FA Stage 4,2066,38933,turned down a contract offer,25,ILB,1685,3,0
FA Stage 4,2066,38933,turned down a contract offer,28,ILB,1533,3,0
FA Stage 5,2066,32754,signed as a free agent,26,C,3031,2,99
FA Stage 5,2066,32754,turned down a contract offer,2,C,2766,2,0
FA Stage 5,2066,32754,turned down a contract offer,5,C,2788,2,0
FA Stage 5,2066,32754,turned down a contract offer,6,C,2721,2,0
FA Stage 5,2066,32754,turned down a contract offer,8,C,2821,2,0
FA Stage 5,2066,32754,turned down a contract offer,20,C,2985,2,0
FA Stage 5,2066,32881,signed as a free agent,24,T,1108,2,99
FA Stage 5,2066,32881,turned down a contract offer,4,T,1005,2,0
FA Stage 5,2066,32881,turned down a contract offer,5,T,994,2,0
FA Stage 5,2066,32881,turned down a contract offer,13,T,950,2,0
FA Stage 5,2066,32881,turned down a contract offer,14,T,1087,2,0
FA Stage 5,2066,32881,turned down a contract offer,16,T,1043,2,0
FA Stage 5,2066,33010,signed as a free agent,13,DE,1196,2,99
FA Stage 5,2066,34673,signed as a free agent,23,DE,1944,3,99
FA Stage 5,2066,34673,turned down a contract offer,31,DE,1912,3,0
FA Stage 5,2066,34751,signed as a free agent,4,DT,1057,2,99
FA Stage 5,2066,37868,signed as an unrestricted free agent,16,T,1178,2,30
FA Stage 5,2066,37868,turned down a contract offer,1,T,1000,2,0
FA Stage 5,2066,37868,turned down a contract offer,12,T,905,2,0
FA Stage 5,2066,37868,turned down a contract offer,14,T,1143,2,0
FA Stage 5,2066,37868,turned down a contract offer,22,T,928,2,0
FA Stage 5,2066,38704,signed as a free agent,5,T,1686,3,99
FA Stage 5,2066,38704,turned down a contract offer,4,T,1439,3,0
FA Stage 5,2066,38704,turned down a contract offer,9,T,1589,3,0
FA Stage 5,2066,38704,turned down a contract offer,14,T,1461,3,0
FA Stage 6,2066,39957,signed to a new contract,7,S,443,2,0
FA Stage 6,2066,40035,signed to a new contract,9,QB,330,2,0
FA Stage 6,2066,39593,signed to a new contract,9,T,197,1,0
FA Stage 6,2066,38937,signed to a new contract,14,ILB,813,2,0
FA Stage 6,2066,40675,signed to a new contract,25,OLB,338,2,0
FA Stage 6,2066,31992,signed as a free agent,12,T,1092,2,99
FA Stage 6,2066,31992,turned down a contract offer,14,T,1024,2,0
FA Stage 6,2066,31992,turned down a contract offer,22,T,1065,2,0
FA Stage 6,2066,32929,signed as a free agent,15,K,1402,2,99
FA Stage 6,2066,33198,signed as a free agent,14,CB,2866,2,99
FA Stage 6,2066,33198,turned down a contract offer,6,CB,2696,2,0
FA Stage 6,2066,33198,turned down a contract offer,22,CB,2696,2,0
FA Stage 6,2066,34178,signed as a free agent,26,QB,2375,3,99
FA Stage 6,2066,35066,signed as a free agent,6,RB,1609,3,99
FA Stage 6,2066,35066,turned down a contract offer,1,RB,1459,3,0
FA Stage 6,2066,35066,turned down a contract offer,14,RB,1496,3,0
FA Stage 6,2066,35333,signed as a free agent,5,G,3709,3,99
FA Stage 6,2066,35333,turned down a contract offer,8,G,3814,3,0
FA Stage 6,2066,35333,turned down a contract offer,13,G,3137,3,0
FA Stage 6,2066,35333,turned down a contract offer,26,G,3454,3,0
FA Stage 6,2066,35426,signed as a free agent,16,T,1124,2,99
FA Stage 6,2066,35426,turned down a contract offer,1,T,1046,2,0
FA Stage 6,2066,35426,turned down a contract offer,4,T,944,2,0
FA Stage 6,2066,35426,turned down a contract offer,9,T,1052,2,0
FA Stage 6,2066,35426,turned down a contract offer,14,T,1005,2,0
FA Stage 6,2066,35878,signed as a free agent,22,RB,1013,2,99
FA Stage 6,2066,35878,turned down a contract offer,1,RB,1001,2,0
FA Stage 6,2066,35878,turned down a contract offer,4,RB,908,2,0
FA Stage 6,2066,35878,turned down a contract offer,14,RB,896,2,0
FA Stage 6,2066,36083,signed as a free agent,26,WR,2597,3,99
FA Stage 6,2066,36083,turned down a contract offer,0,WR,2404,3,0
FA Stage 6,2066,36083,turned down a contract offer,1,WR,2528,3,0
FA Stage 6,2066,36083,turned down a contract offer,13,WR,2267,3,0
FA Stage 6,2066,36083,turned down a contract offer,14,WR,2211,3,0
FA Stage 6,2066,36083,turned down a contract offer,22,WR,2211,3,0
FA Stage 6,2066,36509,signed as a free agent,1,CB,2326,4,99
FA Stage 6,2066,36509,turned down a contract offer,13,CB,2243,4,0
FA Stage 6,2066,36552,signed as a free agent,6,CB,1069,2,99
FA Stage 6,2066,36552,turned down a contract offer,3,CB,1037,2,0
FA Stage 6,2066,36552,turned down a contract offer,4,CB,1050,2,0
FA Stage 7,2066,32865,signed as a free agent,26,T,1752,3,99
FA Stage 7,2066,32865,turned down a contract offer,0,T,1516,3,0
FA Stage 7,2066,32865,turned down a contract offer,4,T,1533,3,0
FA Stage 7,2066,33558,signed as a free agent,0,WR,1489,2,99
FA Stage 7,2066,33558,turned down a contract offer,1,WR,1342,2,0
FA Stage 7,2066,33558,turned down a contract offer,22,WR,1342,2,0
FA Stage 7,2066,33558,turned down a contract offer,26,WR,1385,2,0
FA Stage 7,2066,33907,signed as a free agent,22,DT,945,2,99
FA Stage 7,2066,34814,signed as a free agent,20,OLB,1511,3,99
FA Stage 7,2066,34814,turned down a contract offer,0,OLB,1313,3,0
FA Stage 7,2066,34814,turned down a contract offer,1,OLB,1301,3,0
FA Stage 7,2066,34814,turned down a contract offer,4,OLB,1342,3,0
FA Stage 7,2066,34814,turned down a contract offer,5,OLB,1395,3,0
FA Stage 7,2066,34814,turned down a contract offer,15,OLB,1333,3,0
FA Stage 7,2066,34814,turned down a contract offer,18,OLB,1327,3,0
FA Stage 7,2066,34814,turned down a contract offer,23,OLB,1261,3,0
FA Stage 7,2066,35789,signed as a free agent,17,S,5316,4,99
FA Stage 7,2066,35789,turned down a contract offer,3,S,5428,4,0
FA Stage 7,2066,35789,turned down a contract offer,13,S,4915,4,0
FA Stage 7,2066,35789,turned down a contract offer,18,S,4800,4,0
FA Stage 7,2066,35789,turned down a contract offer,26,S,4800,4,0
FA Stage 7,2066,35789,turned down a contract offer,29,S,4572,4,0
FA Stage 7,2066,35924,signed as a free agent,14,RB,1569,3,99
FA Stage 7,2066,35924,turned down a contract offer,1,RB,1479,3,0
FA Stage 7,2066,35924,turned down a contract offer,29,RB,1373,3,0
FA Stage 7,2066,36212,signed as an unrestricted free agent,14,T,1110,2,30
