Stage,Year,Player_ID,Transaction,Team,Position_Group,Money,Years/Original_Position,Original_Team/Destination_Position/Misc.
FA Stage 1,2065,37564,signed a renegotiated contract,16,RB,4199,5,0
FA Stage 1,2065,33884,signed a renegotiated contract,16,DT,2320,2,0
FA Stage 1,2065,37960,signed a renegotiated contract,16,DE,1362,3,0
FA Stage 1,2065,37750,signed a renegotiated contract,16,C,2864,4,0
FA Stage 1,2065,34601,signed a renegotiated contract,16,P,1586,3,0
FA Stage 1,2065,31143,signed a renegotiated contract,16,T,1660,2,0
FA Stage 1,2065,37789,signed a renegotiated contract,16,G,1902,5,0
FA Stage 1,2065,37940,signed a renegotiated contract,16,K,990,3,0
FA Stage 1,2065,32421,signed a renegotiated contract,16,S,1418,2,0
FA Stage 1,2065,36829,signed a renegotiated contract,16,TE,1006,4,0
FA Stage 1,2065,38089,signed a renegotiated contract,16,ILB,895,3,0
FA Stage 1,2065,38010,signed a renegotiated contract,17,DE,5809,5,0
FA Stage 1,2065,37773,signed a renegotiated contract,17,C,5514,5,0
FA Stage 1,2065,33944,signed a renegotiated contract,17,ILB,2976,3,0
FA Stage 1,2065,36686,signed a renegotiated contract,17,QB,533,2,0
FA Stage 1,2065,34536,signed a renegotiated contract,17,G,3439,4,0
FA Stage 1,2065,35094,signed a renegotiated contract,17,RB,1027,2,0
FA Stage 1,2065,38046,signed a renegotiated contract,17,DT,3113,4,0
FA Stage 1,2065,36215,signed a renegotiated contract,17,T,2209,4,0
FA Stage 1,2065,34054,signed a renegotiated contract,17,CB,1284,2,0
FA Stage 1,2065,37043,signed a renegotiated contract,17,T,1231,3,0
FA Stage 1,2065,35162,signed a renegotiated contract,17,TE,1008,3,0
FA Stage 1,2065,36083,signed a renegotiated contract,17,WR,2905,3,0
FA Stage 1,2065,37771,signed a renegotiated contract,17,C,431,2,0
FA Stage 1,2065,36063,signed a renegotiated contract,17,WR,452,2,0
FA Stage 1,2065,34186,signed a renegotiated contract,18,QB,14913,3,0
FA Stage 1,2065,38034,signed a renegotiated contract,18,DE,9611,4,0
FA Stage 1,2065,36072,signed a renegotiated contract,18,WR,7445,5,0
FA Stage 1,2065,31989,signed a renegotiated contract,18,T,4006,3,0
FA Stage 1,2065,33914,signed a renegotiated contract,18,ILB,3414,3,0
FA Stage 1,2065,32964,signed a renegotiated contract,18,DE,2726,2,0
FA Stage 1,2065,37620,signed a renegotiated contract,18,TE,828,2,0
FA Stage 1,2065,36641,signed a renegotiated contract,18,QB,452,2,0
FA Stage 1,2065,33339,signed a renegotiated contract,19,QB,9931,5,0
FA Stage 1,2065,34927,signed a renegotiated contract,19,CB,7128,3,0
FA Stage 1,2065,33739,signed a renegotiated contract,19,T,3580,3,0
FA Stage 1,2065,31895,signed a renegotiated contract,19,C,4968,3,0
FA Stage 1,2065,36879,signed a renegotiated contract,19,WR,9883,4,0
FA Stage 1,2065,35499,signed a renegotiated contract,19,DE,4936,3,0
FA Stage 1,2065,33277,signed a renegotiated contract,19,S,3331,3,0
FA Stage 1,2065,34839,signed a renegotiated contract,19,OLB,4673,3,0
FA Stage 1,2065,36049,signed a renegotiated contract,19,WR,5330,5,0
FA Stage 1,2065,36339,signed a renegotiated contract,19,DE,3705,4,0
FA Stage 1,2065,35696,signed a renegotiated contract,19,CB,5408,4,0
FA Stage 1,2065,35829,signed a renegotiated contract,19,QB,480,2,0
FA Stage 1,2065,37645,signed a renegotiated contract,19,TE,465,2,0
FA Stage 1,2065,31063,signed a renegotiated contract,19,C,498,2,0
FA Stage 1,2065,33864,signed a renegotiated contract,20,DE,5595,3,0
FA Stage 1,2065,36057,signed a renegotiated contract,21,WR,7217,5,0
FA Stage 1,2065,32929,signed a renegotiated contract,21,K,1847,3,0
FA Stage 1,2065,34931,signed a renegotiated contract,21,CB,5485,3,0
FA Stage 1,2065,37345,signed a renegotiated contract,21,CB,5493,5,0
FA Stage 1,2065,34314,signed a renegotiated contract,21,TE,4369,4,0
FA Stage 1,2065,35986,signed a renegotiated contract,21,TE,1210,4,0
FA Stage 1,2065,37890,signed a renegotiated contract,21,T,3043,3,0
FA Stage 1,2065,38175,signed a renegotiated contract,21,CB,1377,4,0
FA Stage 1,2065,36896,signed a renegotiated contract,21,WR,483,2,0
FA Stage 1,2065,33069,signed a renegotiated contract,22,ILB,4264,3,0
FA Stage 1,2065,33627,signed a renegotiated contract,22,G,4264,3,0
FA Stage 1,2065,38238,signed a renegotiated contract,22,CB,3671,4,0
FA Stage 1,2065,31066,signed a renegotiated contract,22,C,3155,2,0
FA Stage 1,2065,27922,signed a renegotiated contract,22,K,1552,2,0
FA Stage 1,2065,35812,signed a renegotiated contract,22,QB,559,2,0
FA Stage 1,2065,38120,signed a renegotiated contract,22,OLB,3942,4,0
FA Stage 1,2065,33753,signed a renegotiated contract,22,P,775,3,0
FA Stage 1,2065,37183,signed a renegotiated contract,22,DT,1112,5,0
FA Stage 1,2065,38194,signed a renegotiated contract,22,CB,1723,3,0
FA Stage 1,2065,37576,signed a renegotiated contract,22,RB,884,2,0
FA Stage 1,2065,36100,signed a renegotiated contract,23,C,6488,3,0
FA Stage 1,2065,36174,signed a renegotiated contract,23,G,5659,4,0
FA Stage 1,2065,36505,signed a renegotiated contract,23,CB,6242,4,0
FA Stage 1,2065,37520,signed a renegotiated contract,23,QB,1486,3,0
FA Stage 1,2065,32013,signed a renegotiated contract,23,T,4327,2,0
FA Stage 1,2065,38083,signed a renegotiated contract,23,ILB,4271,4,0
FA Stage 1,2065,34972,signed a renegotiated contract,23,S,2789,3,0
FA Stage 1,2065,33010,signed a renegotiated contract,23,DE,3579,2,0
FA Stage 1,2065,37749,signed a renegotiated contract,23,WR,2611,4,0
FA Stage 1,2065,37825,signed a renegotiated contract,23,G,492,3,0
FA Stage 1,2065,37988,signed a renegotiated contract,23,DE,1911,3,0
FA Stage 1,2065,30778,signed a renegotiated contract,23,QB,498,2,0
FA Stage 1,2065,31214,signed a renegotiated contract,24,P,2187,3,0
FA Stage 1,2065,38296,signed a renegotiated contract,24,S,2208,3,0
FA Stage 1,2065,31969,signed a renegotiated contract,24,T,2771,3,0
FA Stage 1,2065,32768,signed a renegotiated contract,24,G,2215,3,0
FA Stage 1,2065,31223,signed a renegotiated contract,24,K,1464,2,0
FA Stage 1,2065,35511,signed a renegotiated contract,24,DE,1273,2,0
FA Stage 1,2065,37585,signed a renegotiated contract,24,FB,516,2,0
FA Stage 1,2065,33147,signed a renegotiated contract,24,DE,2739,3,0
FA Stage 1,2065,37783,signed a renegotiated contract,24,C,1442,4,0
FA Stage 1,2065,35074,signed a renegotiated contract,24,RB,1130,3,0
FA Stage 1,2065,35693,signed a renegotiated contract,24,CB,1543,4,0
FA Stage 1,2065,37539,signed a renegotiated contract,24,RB,743,2,0
FA Stage 1,2065,30816,signed a renegotiated contract,24,QB,590,2,0
FA Stage 1,2065,37471,signed a renegotiated contract,24,QB,465,3,0
FA Stage 1,2065,37713,signed a renegotiated contract,24,WR,1254,2,0
FA Stage 1,2065,38209,signed a renegotiated contract,25,CB,6889,3,0
FA Stage 1,2065,33029,signed a renegotiated contract,25,DE,5037,3,0
FA Stage 1,2065,36208,signed a renegotiated contract,25,T,9780,4,0
FA Stage 1,2065,35376,signed a renegotiated contract,25,T,3469,4,0
FA Stage 1,2065,37108,signed a renegotiated contract,25,K,3463,5,0
FA Stage 1,2065,32439,signed a renegotiated contract,25,QB,13990,4,0
FA Stage 1,2065,34317,signed a renegotiated contract,25,TE,5879,4,0
FA Stage 1,2065,31825,signed a renegotiated contract,25,WR,4320,3,0
FA Stage 1,2065,34125,signed a renegotiated contract,25,S,2994,3,0
FA Stage 1,2065,35490,signed a renegotiated contract,25,DE,4229,4,0
FA Stage 1,2065,37044,signed a renegotiated contract,25,T,510,2,0
FA Stage 1,2065,33313,signed a renegotiated contract,25,QB,1712,3,0
FA Stage 1,2065,34309,signed a renegotiated contract,25,TE,980,3,0
FA Stage 1,2065,36850,signed a renegotiated contract,25,WR,452,3,0
FA Stage 1,2065,36413,signed a renegotiated contract,26,ILB,4874,5,0
FA Stage 1,2065,32462,signed a renegotiated contract,26,QB,9881,3,0
FA Stage 1,2065,32164,signed a renegotiated contract,26,DT,4147,3,0
FA Stage 1,2065,37015,signed a renegotiated contract,26,T,3392,4,0
FA Stage 1,2065,31349,signed a renegotiated contract,26,DE,2211,2,0
FA Stage 1,2065,33589,signed a renegotiated contract,26,C,3605,3,0
FA Stage 1,2065,37010,signed a renegotiated contract,26,T,2209,4,0
FA Stage 1,2065,34875,signed a renegotiated contract,26,CB,3629,4,0
FA Stage 1,2065,37846,signed a renegotiated contract,27,T,3744,3,0
FA Stage 1,2065,32919,signed a renegotiated contract,27,K,2726,3,0
FA Stage 1,2065,38064,signed a renegotiated contract,27,DT,2804,4,0
FA Stage 1,2065,34240,signed a renegotiated contract,27,RB,5218,3,0
FA Stage 1,2065,35190,signed a renegotiated contract,27,TE,5172,4,0
FA Stage 1,2065,34990,signed a renegotiated contract,27,S,3377,3,0
FA Stage 1,2065,38154,signed a renegotiated contract,27,OLB,1434,4,0
FA Stage 1,2065,35325,signed a renegotiated contract,27,G,1118,3,0
FA Stage 1,2065,39012,signed a renegotiated contract,27,OLB,426,2,0
FA Stage 1,2065,34653,signed a renegotiated contract,27,DT,2197,3,0
FA Stage 1,2065,37511,signed a renegotiated contract,27,QB,516,2,0
FA Stage 1,2065,35394,signed a renegotiated contract,27,T,1137,2,0
FA Stage 1,2065,35264,signed a renegotiated contract,27,WR,533,2,0
FA Stage 1,2065,38216,signed a renegotiated contract,28,CB,8156,4,0
FA Stage 1,2065,34515,signed a renegotiated contract,28,G,4401,4,0
FA Stage 1,2065,34636,signed a renegotiated contract,28,K,1770,3,0
FA Stage 1,2065,37372,signed a renegotiated contract,28,CB,1877,4,0
FA Stage 1,2065,38061,signed a renegotiated contract,28,DT,2594,4,0
FA Stage 1,2065,36925,signed a renegotiated contract,28,C,956,2,0
FA Stage 1,2065,31939,signed a renegotiated contract,28,G,2063,2,0
FA Stage 1,2065,36149,signed a renegotiated contract,28,G,448,2,0
FA Stage 1,2065,38149,signed a renegotiated contract,28,OLB,988,4,0
FA Stage 1,2065,38257,signed a renegotiated contract,28,S,2665,4,0
FA Stage 1,2065,37354,signed a renegotiated contract,28,CB,1152,2,0
FA Stage 1,2065,31583,signed a renegotiated contract,28,QB,498,2,0
FA Stage 1,2065,36904,signed a renegotiated contract,28,WR,452,2,0
FA Stage 1,2065,37829,signed a renegotiated contract,29,G,3227,5,0
FA Stage 1,2065,32114,signed a renegotiated contract,29,DE,4734,2,0
FA Stage 1,2065,35262,signed a renegotiated contract,29,WR,4074,3,0
FA Stage 1,2065,38150,signed a renegotiated contract,29,OLB,6580,5,0
FA Stage 1,2065,34270,signed a renegotiated contract,29,RB,1010,2,0
FA Stage 1,2065,36092,signed a renegotiated contract,29,C,1014,2,0
FA Stage 1,2065,35356,signed a renegotiated contract,29,G,2287,3,0
FA Stage 1,2065,38440,signed a renegotiated contract,29,FB,385,2,0
FA Stage 1,2065,37632,signed a renegotiated contract,29,TE,884,2,0
FA Stage 1,2065,37720,signed a renegotiated contract,29,WR,1499,3,0
FA Stage 1,2065,28285,signed a renegotiated contract,30,QB,8219,3,0
FA Stage 1,2065,33018,signed a renegotiated contract,30,DT,4526,3,0
FA Stage 1,2065,36528,signed a renegotiated contract,30,CB,4852,3,0
FA Stage 1,2065,34955,signed a renegotiated contract,30,S,3279,3,0
FA Stage 1,2065,37834,signed a renegotiated contract,30,G,2552,3,0
FA Stage 1,2065,33680,signed a renegotiated contract,30,G,3065,3,0
FA Stage 1,2065,34656,signed a renegotiated contract,30,DE,5775,4,0
FA Stage 1,2065,37880,signed a renegotiated contract,30,T,3322,3,0
FA Stage 1,2065,34790,signed a renegotiated contract,30,OLB,3115,3,0
FA Stage 1,2065,36434,signed a renegotiated contract,30,ILB,1008,3,0
FA Stage 1,2065,38632,signed a renegotiated contract,30,C,378,2,0
FA Stage 1,2065,38294,signed a renegotiated contract,31,S,5002,4,0
FA Stage 1,2065,31219,signed a renegotiated contract,31,K,1024,2,0
FA Stage 1,2065,35992,signed a renegotiated contract,31,TE,5220,4,0
FA Stage 1,2065,36466,signed a renegotiated contract,31,OLB,1290,4,0
FA Stage 1,2065,35498,signed a renegotiated contract,31,DT,1136,2,0
FA Stage 1,2065,38248,signed a renegotiated contract,31,S,827,2,0
FA Stage 1,2065,38235,signed a renegotiated contract,31,CB,1602,3,0
FA Stage 1,2065,34508,signed a renegotiated contract,31,G,1959,3,0
FA Stage 2,2065,33198,signed as a free agent,4,CB,6197,3,99
FA Stage 2,2065,33198,turned down a contract offer,3,CB,5864,3,0
FA Stage 2,2065,33198,turned down a contract offer,16,CB,6736,3,0
FA Stage 2,2065,33198,turned down a contract offer,20,CB,5794,3,0
FA Stage 2,2065,33811,signed as a free agent,5,DE,2153,3,99
FA Stage 2,2065,35563,signed as a free agent,25,DT,5974,4,99
FA Stage 2,2065,35563,turned down a contract offer,0,DT,6239,4,0
FA Stage 2,2065,35563,turned down a contract offer,4,DT,5401,4,0
FA Stage 2,2065,35711,signed as an unrestricted free agent,20,CB,7000,4,10
FA Stage 2,2065,35711,turned down a contract offer,18,CB,6732,4,0
FA Stage 2,2065,36371,signed as a free agent,4,DT,6480,4,99
FA Stage 2,2065,36371,turned down a contract offer,0,DT,5379,4,0
FA Stage 2,2065,36881,signed as an unrestricted free agent,10,WR,13721,3,26
FA Stage 2,2065,36881,turned down a contract offer,20,WR,17170,4,0
FA Stage 2,2065,36881,turned down a contract offer,28,WR,12799,3,0
FA Stage 2,2065,37382,signed as an unrestricted free agent,16,CB,10425,4,4
FA Stage 2,2065,37382,turned down a contract offer,3,CB,9476,4,0
FA Stage 2,2065,37382,turned down a contract offer,10,CB,9591,4,0
FA Stage 2,2065,37382,turned down a contract offer,14,CB,8368,4,0
FA Stage 2,2065,34001,released,10,ILB,0,0,0
FA Stage 2,2065,37530,signed a renegotiated contract,10,RB,18023,5,0
FA Stage 2,2065,32165,signed a renegotiated contract,10,DT,3239,2,0
FA Stage 3,2065,39933,signed to a new contract,0,CB,183,1,0
FA Stage 3,2065,39283,signed to a new contract,0,RB,152,1,0
FA Stage 3,2065,38223,signed to a new contract,1,CB,451,2,0
FA Stage 3,2065,39482,signed to a new contract,3,C,323,2,0
FA Stage 3,2065,39748,signed to a new contract,5,DT,383,2,0
FA Stage 3,2065,39506,signed to a new contract,7,G,1184,3,0
FA Stage 3,2065,37490,signed to a new contract,7,QB,601,3,0
FA Stage 3,2065,39266,signed to a new contract,9,RB,383,2,0
FA Stage 3,2065,39843,signed to a new contract,9,OLB,330,2,0
FA Stage 3,2065,39894,signed to a new contract,9,CB,1469,3,0
FA Stage 3,2065,38651,signed to a new contract,11,G,357,2,0
FA Stage 3,2065,36636,re-signed as an unrestricted free agent,12,QB,2146,3,0
FA Stage 3,2065,36966,re-signed as an unrestricted free agent,12,G,986,2,0
FA Stage 3,2065,39288,signed to a new contract,12,FB,617,3,0
FA Stage 3,2065,37046,re-signed as an unrestricted free agent,13,T,1622,3,0
FA Stage 3,2065,38390,signed to a new contract,15,RB,1338,3,0
FA Stage 3,2065,36924,re-signed as an unrestricted free agent,16,C,1713,3,0
FA Stage 3,2065,36959,re-signed as an unrestricted free agent,17,G,807,2,0
FA Stage 3,2065,39472,signed to a new contract,20,C,348,2,0
FA Stage 3,2065,36921,re-signed as an unrestricted free agent,20,C,1061,2,0
FA Stage 3,2065,39655,signed to a new contract,21,DE,182,1,0
FA Stage 3,2065,37421,re-signed as an unrestricted free agent,23,S,1436,3,0
FA Stage 3,2065,39872,signed to a new contract,25,CB,323,2,0
FA Stage 3,2065,38740,signed to a new contract,25,T,2042,4,0
FA Stage 3,2065,39620,signed to a new contract,25,P,377,2,0
FA Stage 3,2065,39310,signed to a new contract,26,FB,336,2,0
FA Stage 3,2065,39281,signed to a new contract,30,RB,1129,3,0
FA Stage 3,2065,27449,signed as a free agent,4,QB,880,1,99
FA Stage 3,2065,27449,turned down a contract offer,3,QB,884,1,0
FA Stage 3,2065,27449,turned down a contract offer,12,QB,852,1,0
FA Stage 3,2065,27449,turned down a contract offer,15,QB,872,1,0
FA Stage 3,2065,27449,turned down a contract offer,17,QB,882,1,0
FA Stage 3,2065,27449,turned down a contract offer,28,QB,848,1,0
FA Stage 3,2065,31091,signed as a free agent,20,G,1198,1,99
FA Stage 3,2065,31091,turned down a contract offer,0,G,1142,1,0
FA Stage 3,2065,31091,turned down a contract offer,5,G,1123,1,0
FA Stage 3,2065,31091,turned down a contract offer,15,G,1022,1,0
FA Stage 3,2065,31091,turned down a contract offer,17,G,1173,1,0
FA Stage 3,2065,31091,turned down a contract offer,25,G,1011,1,0
FA Stage 3,2065,33899,signed as a free agent,0,DT,2694,4,99
FA Stage 3,2065,34047,signed as a free agent,10,CB,1681,2,99
FA Stage 3,2065,34047,turned down a contract offer,3,CB,1257,2,0
FA Stage 3,2065,34047,turned down a contract offer,11,CB,1367,2,0
FA Stage 3,2065,34047,turned down a contract offer,18,CB,1360,2,0
FA Stage 3,2065,35365,signed as a free agent,5,G,4135,3,99
FA Stage 3,2065,35365,turned down a contract offer,0,G,6711,4,0
FA Stage 3,2065,35365,turned down a contract offer,17,G,4071,3,0
FA Stage 3,2065,35365,turned down a contract offer,25,G,4107,3,0
FA Stage 4,2065,33013,signed as a free agent,14,DT,1067,2,99
FA Stage 4,2065,33013,turned down a contract offer,4,DT,1004,2,0
FA Stage 4,2065,33013,turned down a contract offer,13,DT,927,2,0
FA Stage 4,2065,33013,turned down a contract offer,22,DT,973,2,0
FA Stage 4,2065,33013,turned down a contract offer,23,DT,992,2,0
FA Stage 4,2065,33849,signed as an unrestricted free agent,27,DE,2195,3,10
FA Stage 4,2065,33849,turned down a contract offer,2,DE,1779,3,0
FA Stage 4,2065,33849,turned down a contract offer,6,DE,1922,3,0
FA Stage 4,2065,33849,turned down a contract offer,9,DE,2260,3,0
FA Stage 4,2065,33849,turned down a contract offer,11,DE,1919,3,0
FA Stage 4,2065,33849,turned down a contract offer,13,DE,1734,3,0
FA Stage 4,2065,33849,turned down a contract offer,21,DE,1861,3,0
FA Stage 4,2065,33849,turned down a contract offer,23,DE,1996,3,0
FA Stage 4,2065,37542,signed as a free agent,14,RB,2541,4,99
FA Stage 4,2065,37542,turned down a contract offer,5,RB,2129,4,0
FA Stage 4,2065,37542,turned down a contract offer,18,RB,2450,4,0
FA Stage 4,2065,37542,turned down a contract offer,20,RB,2250,4,0
FA Stage 4,2065,37542,turned down a contract offer,21,RB,2303,4,0
FA Stage 5,2065,30345,signed as a free agent,16,T,530,1,99
FA Stage 5,2065,30345,turned down a contract offer,1,T,482,1,0
FA Stage 5,2065,30345,turned down a contract offer,2,T,472,1,0
FA Stage 5,2065,30345,turned down a contract offer,9,T,527,1,0
FA Stage 5,2065,30345,turned down a contract offer,13,T,520,1,0
FA Stage 5,2065,30345,turned down a contract offer,28,T,519,1,0
FA Stage 5,2065,30477,signed as an unrestricted free agent,13,DT,554,1,0
FA Stage 5,2065,30987,signed as a free agent,26,WR,1521,2,99
FA Stage 5,2065,30987,turned down a contract offer,20,WR,1516,2,0
FA Stage 5,2065,30987,turned down a contract offer,30,WR,1567,2,0
FA Stage 5,2065,32316,signed as a free agent,7,CB,4318,2,99
FA Stage 5,2065,32316,turned down a contract offer,3,CB,4300,2,0
FA Stage 5,2065,32316,turned down a contract offer,14,CB,4474,2,0
FA Stage 5,2065,32316,turned down a contract offer,18,CB,4195,2,0
FA Stage 5,2065,32519,signed as a free agent,5,RB,1159,2,99
FA Stage 5,2065,32519,turned down a contract offer,18,RB,937,2,0
FA Stage 5,2065,32519,turned down a contract offer,20,RB,978,2,0
FA Stage 5,2065,32754,signed as a free agent,0,C,2624,2,99
FA Stage 5,2065,32754,turned down a contract offer,9,C,2245,2,0
FA Stage 5,2065,32754,turned down a contract offer,18,C,2446,2,0
FA Stage 5,2065,33893,signed as a free agent,17,DT,1692,3,99
FA Stage 5,2065,33893,turned down a contract offer,21,DT,1390,3,0
FA Stage 5,2065,33893,turned down a contract offer,23,DT,1569,3,0
FA Stage 5,2065,34212,signed as a free agent,20,RB,1500,3,99
FA Stage 5,2065,34212,turned down a contract offer,18,RB,1410,3,0
FA Stage 5,2065,34212,turned down a contract offer,21,RB,1294,3,0
FA Stage 5,2065,34212,turned down a contract offer,23,RB,1509,3,0
FA Stage 5,2065,34212,turned down a contract offer,25,RB,1418,3,0
FA Stage 5,2065,34222,signed as a free agent,23,RB,1779,3,99
FA Stage 5,2065,34222,turned down a contract offer,18,RB,1504,3,0
FA Stage 5,2065,34222,turned down a contract offer,21,RB,1605,3,0
FA Stage 5,2065,34222,turned down a contract offer,25,RB,1667,3,0
FA Stage 5,2065,34555,signed as a free agent,9,T,2194,4,99
FA Stage 5,2065,34555,turned down a contract offer,1,T,2116,4,0
FA Stage 5,2065,35153,signed as a free agent,14,TE,9276,4,99
FA Stage 5,2065,35153,turned down a contract offer,13,TE,7514,4,0
FA Stage 5,2065,35153,turned down a contract offer,18,TE,7625,4,0
FA Stage 5,2065,35153,turned down a contract offer,20,TE,8890,4,0
FA Stage 5,2065,35873,signed as a free agent,21,RB,1486,3,99
FA Stage 5,2065,35873,turned down a contract offer,18,RB,1475,3,0
FA Stage 5,2065,36145,signed as a free agent,21,G,4249,3,99
FA Stage 5,2065,36145,turned down a contract offer,0,G,3552,3,0
FA Stage 5,2065,36145,turned down a contract offer,20,G,3900,3,0
FA Stage 5,2065,36145,turned down a contract offer,25,G,3761,3,0
FA Stage 5,2065,37133,signed as an unrestricted free agent,21,DE,11107,5,10
FA Stage 5,2065,37133,turned down a contract offer,7,DE,8572,5,0
FA Stage 5,2065,37133,turned down a contract offer,13,DE,9710,5,0
FA Stage 5,2065,37133,turned down a contract offer,17,DE,11506,5,0
FA Stage 6,2065,39057,signed to a new contract,9,CB,195,1,0
FA Stage 6,2065,37236,re-signed as an unrestricted free agent,15,ILB,749,2,0
FA Stage 6,2065,29580,signed as a free agent,30,P,2357,3,99
FA Stage 6,2065,29580,turned down a contract offer,23,P,2156,3,0
FA Stage 6,2065,32011,signed as an unrestricted free agent,1,T,1123,2,3
FA Stage 6,2065,32011,turned down a contract offer,9,T,1061,2,0
FA Stage 6,2065,32011,turned down a contract offer,12,T,1035,2,0
FA Stage 6,2065,32011,turned down a contract offer,22,T,999,2,0
FA Stage 6,2065,32170,signed as a free agent,7,DE,968,2,99
FA Stage 6,2065,32170,turned down a contract offer,6,DE,884,2,0
FA Stage 6,2065,32661,signed as a free agent,18,WR,1519,2,99
FA Stage 6,2065,32865,signed as a free agent,13,T,1642,3,99
FA Stage 6,2065,32865,turned down a contract offer,0,T,1442,3,0
FA Stage 6,2065,32865,turned down a contract offer,9,T,1424,3,0
FA Stage 6,2065,32865,turned down a contract offer,28,T,1474,3,0
FA Stage 6,2065,34220,signed as a free agent,20,RB,1480,3,99
FA Stage 6,2065,34220,turned down a contract offer,14,RB,1463,3,0
FA Stage 6,2065,34220,turned down a contract offer,18,RB,1249,3,0
FA Stage 6,2065,34220,turned down a contract offer,25,RB,1471,3,0
FA Stage 6,2065,34445,signed as a free agent,28,C,4298,3,99
FA Stage 6,2065,34445,turned down a contract offer,5,C,4420,3,0
FA Stage 6,2065,34445,turned down a contract offer,9,C,3806,3,0
FA Stage 6,2065,35434,signed as a free agent,5,P,535,2,99
FA Stage 6,2065,35470,signed as a free agent,2,K,2897,4,99
FA Stage 6,2065,35530,signed as an unrestricted free agent,21,DT,1382,3,30
FA Stage 6,2065,35530,turned down a contract offer,23,DT,1214,3,0
FA Stage 6,2065,35556,signed as a free agent,25,DT,1250,3,99
FA Stage 6,2065,35878,signed as a free agent,18,RB,976,2,99
FA Stage 6,2065,35878,turned down a contract offer,1,RB,933,2,0
FA Stage 6,2065,35878,turned down a contract offer,7,RB,846,2,0
FA Stage 6,2065,35878,turned down a contract offer,17,RB,976,2,0
FA Stage 6,2065,35878,turned down a contract offer,25,RB,907,2,0
FA Stage 6,2065,35924,signed as a free agent,14,RB,1451,3,99
FA Stage 6,2065,35924,turned down a contract offer,1,RB,1442,3,0
FA Stage 6,2065,35924,turned down a contract offer,7,RB,1404,3,0
FA Stage 6,2065,35924,turned down a contract offer,17,RB,1253,3,0
FA Stage 6,2065,35924,turned down a contract offer,25,RB,1347,3,0
FA Stage 6,2065,36692,signed as a free agent,17,RB,1375,3,99
FA Stage 6,2065,36692,turned down a contract offer,7,RB,1299,3,0
FA Stage 6,2065,36692,turned down a contract offer,25,RB,1299,3,0
FA Stage 6,2065,36711,signed as a free agent,7,RB,1339,3,99
FA Stage 6,2065,36711,turned down a contract offer,25,RB,1339,3,0
FA Stage 6,2065,36952,signed as a free agent,0,G,1671,3,99
FA Stage 6,2065,36952,turned down a contract offer,1,G,1588,3,0
FA Stage 6,2065,36952,turned down a contract offer,6,G,1422,3,0
FA Stage 6,2065,36952,turned down a contract offer,15,G,1537,3,0
FA Stage 6,2065,36952,turned down a contract offer,20,G,1431,3,0
FA Stage 6,2065,36952,turned down a contract offer,25,G,1371,3,0
FA Stage 6,2065,36983,signed as a free agent,9,G,5037,4,99
FA Stage 6,2065,36983,turned down a contract offer,15,G,4280,4,0
FA Stage 6,2065,36983,turned down a contract offer,20,G,4438,4,0
FA Stage 6,2065,36983,turned down a contract offer,23,G,4627,4,0
FA Stage 6,2065,36983,turned down a contract offer,25,G,4658,4,0
FA Stage 6,2065,37198,signed as an unrestricted free agent,6,DE,1523,3,8
FA Stage 6,2065,37558,signed as a free agent,25,RB,1873,4,99
FA Stage 7,2065,30962,signed as a free agent,5,WR,1531,2,99
FA Stage 7,2065,30962,turned down a contract offer,13,WR,1400,2,0
FA Stage 7,2065,30962,turned down a contract offer,20,WR,1446,2,0
FA Stage 7,2065,30962,turned down a contract offer,30,WR,1600,2,0
FA Stage 7,2065,31213,signed as a free agent,15,P,1077,2,99
FA Stage 7,2065,31213,turned down a contract offer,23,P,1052,2,0
FA Stage 7,2065,31813,signed as an unrestricted free agent,20,WR,1452,2,18
FA Stage 7,2065,31813,turned down a contract offer,14,WR,1357,2,0
FA Stage 7,2065,31813,turned down a contract offer,30,WR,1391,2,0
FA Stage 7,2065,32157,signed as a free agent,23,DT,836,2,99
FA Stage 7,2065,34327,signed as an unrestricted free agent,20,TE,6741,4,15
FA Stage 7,2065,34327,turned down a contract offer,9,TE,5576,4,0
FA Stage 7,2065,34327,turned down a contract offer,13,TE,6586,4,0
FA Stage 7,2065,34327,turned down a contract offer,18,TE,5615,4,0
FA Stage 7,2065,34327,turned down a contract offer,23,TE,6236,4,0
FA Stage 7,2065,34327,turned down a contract offer,30,TE,7090,4,0
FA Stage 7,2065,34819,signed as an unrestricted free agent,10,OLB,1783,3,15
FA Stage 7,2065,34819,turned down a contract offer,0,OLB,1336,3,0
FA Stage 7,2065,34819,turned down a contract offer,14,OLB,1437,3,0
FA Stage 7,2065,34819,turned down a contract offer,16,OLB,1627,3,0
FA Stage 7,2065,35100,signed as an unrestricted free agent,3,RB,985,2,7
FA Stage 7,2065,35100,turned down a contract offer,22,RB,815,2,0
FA Stage 7,2065,35100,turned down a contract offer,26,RB,865,2,0
FA Stage 7,2065,35263,signed as a free agent,0,WR,2184,3,99
FA Stage 7,2065,35263,turned down a contract offer,24,WR,2013,3,0
FA Stage 7,2065,35263,turned down a contract offer,26,WR,1877,3,0
FA Stage 7,2065,35263,turned down a contract offer,30,WR,1972,3,0
FA Stage 7,2065,35707,signed as an unrestricted free agent,3,CB,6242,4,15
FA Stage 7,2065,35707,turned down a contract offer,11,CB,5607,4,0
FA Stage 7,2065,35707,turned down a contract offer,18,CB,5678,4,0
